locus_tag	ftype	length_bp	gene	EC_number	COG	product
CJBLAEJA_01114	CDS	1764	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
CJBLAEJA_01115	CDS	795	cysD_1	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
CJBLAEJA_01116	CDS	795				hypothetical protein
CJBLAEJA_01117	CDS	240				hypothetical protein
CJBLAEJA_01118	CDS	2427				hypothetical protein
CJBLAEJA_01119	CDS	1560	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
CJBLAEJA_01120	CDS	906	nhaR		COG0583	Transcriptional activator protein NhaR
CJBLAEJA_01121	CDS	606	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
CJBLAEJA_01122	CDS	1068	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
CJBLAEJA_01123	CDS	1626	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
CJBLAEJA_01124	CDS	573				hypothetical protein
CJBLAEJA_01125	CDS	660				hypothetical protein
CJBLAEJA_01126	CDS	822	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
CJBLAEJA_01127	CDS	993	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CJBLAEJA_01128	CDS	903	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
CJBLAEJA_01129	CDS	1074	metH_1	2.1.1.13	COG0646	Methionine synthase
CJBLAEJA_01130	CDS	2682	metH_2	2.1.1.13	COG0646	Methionine synthase
CJBLAEJA_01131	CDS	981		1.3.1.103		2-haloacrylate reductase
CJBLAEJA_01132	CDS	3615				hypothetical protein
CJBLAEJA_01133	CDS	711	djlA		COG1076	Co-chaperone protein DjlA
CJBLAEJA_01134	CDS	867	eamA		COG0697	putative amino-acid metabolite efflux pump
CJBLAEJA_01135	CDS	738	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
CJBLAEJA_01136	CDS	963		1.3.1.103		2-haloacrylate reductase
CJBLAEJA_01137	CDS	486	mraZ		COG2001	Transcriptional regulator MraZ
CJBLAEJA_01138	CDS	1017	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
CJBLAEJA_01139	CDS	372				hypothetical protein
CJBLAEJA_01140	CDS	1755	ftsI	3.4.16.4		putative peptidoglycan D,D-transpeptidase FtsI
CJBLAEJA_01141	CDS	1470	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
CJBLAEJA_01142	CDS	1440	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
CJBLAEJA_01143	CDS	1089	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
CJBLAEJA_01144	CDS	1410	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
CJBLAEJA_01145	CDS	1143	ftsW	2.4.1.129		putative peptidoglycan glycosyltransferase FtsW
CJBLAEJA_01146	CDS	852	murG_1	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
CJBLAEJA_01147	CDS	336	murG_2	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
CJBLAEJA_01148	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
CJBLAEJA_01149	CDS	930	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
CJBLAEJA_01150	CDS	924	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
CJBLAEJA_01151	CDS	1002	ftsQ			Cell division protein FtsQ
CJBLAEJA_01152	CDS	1311	ftsA		COG0849	Cell division protein FtsA
CJBLAEJA_01153	CDS	1677	ftsZ			Cell division protein FtsZ
CJBLAEJA_01154	CDS	1023	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
CJBLAEJA_01155	CDS	852	bamD		COG4105	Outer membrane protein assembly factor BamD
CJBLAEJA_01156	CDS	1674	recN		COG0497	DNA repair protein RecN
CJBLAEJA_01157	CDS	2148	ligA	6.5.1.2	COG0272	DNA ligase
CJBLAEJA_01158	CDS	1209				hypothetical protein
CJBLAEJA_01159	CDS	1815				hypothetical protein
CJBLAEJA_01160	CDS	939	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
CJBLAEJA_01161	CDS	2430	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
CJBLAEJA_01162	CDS	492	lcdH	1.1.1.108		L-carnitine dehydrogenase
CJBLAEJA_01163	CDS	1392		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
CJBLAEJA_01164	CDS	1134	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
CJBLAEJA_01165	CDS	774	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
CJBLAEJA_01166	CDS	810				hypothetical protein
CJBLAEJA_01167	CDS	630	betI_1			HTH-type transcriptional regulator BetI
CJBLAEJA_01168	CDS	252				hypothetical protein
CJBLAEJA_01169	CDS	2844				hypothetical protein
CJBLAEJA_01170	CDS	432				hypothetical protein
CJBLAEJA_01171	CDS	252				hypothetical protein
CJBLAEJA_01172	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
CJBLAEJA_01173	CDS	480				hypothetical protein
CJBLAEJA_01174	CDS	1125	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
CJBLAEJA_01175	CDS	894	cysW		COG4208	Sulfate transport system permease protein CysW
CJBLAEJA_01176	CDS	852	cysT		COG0555	Sulfate transport system permease protein CysT
CJBLAEJA_01177	CDS	1026	sbp		COG1613	Sulfate-binding protein
CJBLAEJA_01178	CDS	447			COG1959	Putative HTH-type transcriptional regulator
CJBLAEJA_01179	tmRNA	338	ssrA			transfer-messenger RNA, SsrA
CJBLAEJA_01180	CDS	606				hypothetical protein
CJBLAEJA_01181	CDS	1167				hypothetical protein
CJBLAEJA_01182	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
CJBLAEJA_01183	CDS	171				hypothetical protein
CJBLAEJA_01184	CDS	513	dfrA	1.5.1.3	COG0262	Dihydrofolate reductase
CJBLAEJA_01185	CDS	588				hypothetical protein
CJBLAEJA_01186	CDS	1110	flhA_2	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
CJBLAEJA_01187	CDS	471				hypothetical protein
CJBLAEJA_01188	CDS	840	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
CJBLAEJA_01189	CDS	1278	pao	1.4.3.24		Pseudooxynicotine oxidase
CJBLAEJA_01190	CDS	654		3.1.1.-		Lactonase drp35
CJBLAEJA_01191	CDS	147				hypothetical protein
CJBLAEJA_01192	CDS	336				hypothetical protein
CJBLAEJA_01193	CDS	747				hypothetical protein
CJBLAEJA_01194	CDS	1137				Iron-sulfur cluster carrier protein
CJBLAEJA_01195	CDS	1185	hflK		COG0330	Modulator of FtsH protease HflK
CJBLAEJA_01196	CDS	879	hflC		COG0330	Modulator of FtsH protease HflC
CJBLAEJA_01197	CDS	186				hypothetical protein
CJBLAEJA_01198	tRNA	85				tRNA-Arg(tcg)
CJBLAEJA_01199	CDS	882				hypothetical protein
CJBLAEJA_01200	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
CJBLAEJA_01201	CDS	1758	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
CJBLAEJA_01202	CDS	513	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
CJBLAEJA_01203	CDS	1020	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
CJBLAEJA_01204	CDS	744				hypothetical protein
CJBLAEJA_01205	CDS	438				hypothetical protein
CJBLAEJA_01206	CDS	732				hypothetical protein
CJBLAEJA_01207	CDS	954	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
CJBLAEJA_01208	CDS	339	czrA		COG0640	HTH-type transcriptional repressor CzrA
CJBLAEJA_01209	CDS	960				hypothetical protein
CJBLAEJA_01210	CDS	1200	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
CJBLAEJA_01211	CDS	189				hypothetical protein
CJBLAEJA_01212	CDS	516				hypothetical protein
CJBLAEJA_01213	CDS	951	yrbG_2		COG0530	Inner membrane protein YrbG
CJBLAEJA_01214	CDS	708	dmlR_1			HTH-type transcriptional regulator DmlR
CJBLAEJA_01215	CDS	219				hypothetical protein
CJBLAEJA_01216	CDS	1041	mreB			Cell shape-determining protein MreB
CJBLAEJA_01217	CDS	930				hypothetical protein
CJBLAEJA_01218	CDS	534				hypothetical protein
CJBLAEJA_01219	CDS	1890	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
CJBLAEJA_01220	CDS	1149	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
CJBLAEJA_01221	tRNA	76				tRNA-Lys(ctt)
CJBLAEJA_01222	CDS	888				hypothetical protein
CJBLAEJA_01223	CDS	1386	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
CJBLAEJA_01224	CDS	969	corA		COG0598	Magnesium transport protein CorA
CJBLAEJA_01225	CDS	606				hypothetical protein
CJBLAEJA_01226	CDS	585				hypothetical protein
CJBLAEJA_01227	CDS	615				hypothetical protein
CJBLAEJA_01228	CDS	1086				hypothetical protein
CJBLAEJA_01229	CDS	717	COQ5_4	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CJBLAEJA_01230	CDS	1365	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
CJBLAEJA_01231	CDS	417				hypothetical protein
CJBLAEJA_01232	CDS	972	ephA_1	3.3.2.10		Epoxide hydrolase A
CJBLAEJA_01233	CDS	1503				hypothetical protein
CJBLAEJA_01234	CDS	375				hypothetical protein
CJBLAEJA_01235	CDS	2166				hypothetical protein
CJBLAEJA_01236	CDS	135				hypothetical protein
CJBLAEJA_01237	CDS	1272		1.14.-.-		Cytochrome P450-terp
CJBLAEJA_01238	CDS	174	rubA2		COG1773	Rubredoxin-2
CJBLAEJA_01239	CDS	1110				hypothetical protein
CJBLAEJA_01240	CDS	1041				hypothetical protein
CJBLAEJA_01241	CDS	450				hypothetical protein
CJBLAEJA_01242	CDS	1254	hcaT			putative 3-phenylpropionic acid transporter
CJBLAEJA_01243	CDS	858	rdpA_1	1.14.11.44		(R)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
CJBLAEJA_01244	CDS	1011	adh_2	1.1.1.1		Alcohol dehydrogenase
CJBLAEJA_01245	CDS	987	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
CJBLAEJA_01246	CDS	2310				hypothetical protein
CJBLAEJA_01247	CDS	402				hypothetical protein
CJBLAEJA_01248	CDS	1083				hypothetical protein
CJBLAEJA_01249	CDS	774	mkl_1		COG1127	putative ribonucleotide transport ATP-binding protein mkl
CJBLAEJA_01250	CDS	909				hypothetical protein
CJBLAEJA_01251	CDS	657				hypothetical protein
CJBLAEJA_01252	CDS	2190				hypothetical protein
CJBLAEJA_01253	CDS	387				hypothetical protein
CJBLAEJA_01254	CDS	1128	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
CJBLAEJA_01255	CDS	1524		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
CJBLAEJA_01256	CDS	393	fdxE_3		COG0633	Ferredoxin-6
CJBLAEJA_01257	CDS	306				hypothetical protein
CJBLAEJA_01258	CDS	1032		1.18.1.2	COG0492	Ferredoxin--NADP reductase
CJBLAEJA_01259	CDS	324	fdxE_4		COG0633	Ferredoxin-6
CJBLAEJA_01260	CDS	402				hypothetical protein
CJBLAEJA_01261	CDS	855				hypothetical protein
CJBLAEJA_01262	CDS	618	COQ5_5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CJBLAEJA_01263	CDS	615				hypothetical protein
CJBLAEJA_01264	CDS	792				hypothetical protein
CJBLAEJA_01265	CDS	297				hypothetical protein
CJBLAEJA_01266	CDS	267				hypothetical protein
CJBLAEJA_01267	CDS	1326	imuB			Protein ImuB
CJBLAEJA_01268	CDS	3258	dnaE2	2.7.7.7		Error-prone DNA polymerase
CJBLAEJA_01269	CDS	396				hypothetical protein
CJBLAEJA_01270	CDS	1023	mdtA_2			Multidrug resistance protein MdtA
CJBLAEJA_01271	CDS	1251	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
CJBLAEJA_01272	CDS	693	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
CJBLAEJA_01273	CDS	1176				hypothetical protein
CJBLAEJA_01274	CDS	510				hypothetical protein
CJBLAEJA_01275	CDS	846				hypothetical protein
CJBLAEJA_01276	CDS	1365	flgE		COG1749	Flagellar hook protein FlgE
CJBLAEJA_01277	CDS	1851	flgK		COG1256	Flagellar hook-associated protein 1
CJBLAEJA_01278	CDS	672				hypothetical protein
CJBLAEJA_01279	CDS	813				hypothetical protein
CJBLAEJA_01280	CDS	375				hypothetical protein
CJBLAEJA_01281	CDS	393	flbT			flagellum biosynthesis repressor protein FlbT
CJBLAEJA_01282	CDS	1149				hypothetical protein
CJBLAEJA_01283	CDS	1179				hypothetical protein
CJBLAEJA_01284	CDS	1668				hypothetical protein
CJBLAEJA_01285	CDS	474				hypothetical protein
CJBLAEJA_01286	CDS	315				hypothetical protein
CJBLAEJA_01287	CDS	1152	flgI			Flagellar P-ring protein
CJBLAEJA_01288	CDS	435	fliX			Flagellar assembly protein FliX
CJBLAEJA_01289	CDS	417	dksA		COG1734	RNA polymerase-binding transcription factor DksA
CJBLAEJA_01290	CDS	738	flgH			Flagellar L-ring protein
CJBLAEJA_01291	CDS	990				hypothetical protein
CJBLAEJA_01292	CDS	786	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
CJBLAEJA_01293	CDS	735	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
CJBLAEJA_01294	CDS	417	fliL			Flagellar FliL protein
CJBLAEJA_01295	CDS	1071	fliM		COG1868	Flagellar motor switch protein FliM
CJBLAEJA_01296	CDS	447				hypothetical protein
CJBLAEJA_01297	CDS	717				hypothetical protein
CJBLAEJA_01298	CDS	3441				hypothetical protein
CJBLAEJA_01299	CDS	783				hypothetical protein
CJBLAEJA_01300	CDS	387				hypothetical protein
CJBLAEJA_01301	CDS	429				hypothetical protein
CJBLAEJA_01302	CDS	420	flgC		COG1558	Flagellar basal-body rod protein FlgC
CJBLAEJA_01303	CDS	324	fliE			Flagellar hook-basal body complex protein FliE
CJBLAEJA_01304	CDS	264				hypothetical protein
CJBLAEJA_01305	CDS	762	fliR		COG1684	Flagellar biosynthetic protein FliR
CJBLAEJA_01306	CDS	1083	flhB		COG1377	Flagellar biosynthetic protein FlhB
CJBLAEJA_01307	CDS	2529	cckA			Sensor kinase CckA
CJBLAEJA_01308	CDS	1089	recA			Protein RecA
CJBLAEJA_01309	CDS	2679	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
CJBLAEJA_01310	CDS	1224	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
CJBLAEJA_01311	CDS	789	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
CJBLAEJA_01312	CDS	1464				hypothetical protein
CJBLAEJA_01313	CDS	621	rpsD		COG0522	30S ribosomal protein S4
CJBLAEJA_01314	CDS	339	grxD		COG0278	Glutaredoxin 4
CJBLAEJA_01315	CDS	237			COG0271	putative protein RP812
CJBLAEJA_01316	CDS	2220	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
CJBLAEJA_01317	CDS	669	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
CJBLAEJA_01318	CDS	246	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
CJBLAEJA_01319	CDS	762	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
CJBLAEJA_01320	CDS	318				hypothetical protein
CJBLAEJA_01321	CDS	519				hypothetical protein
CJBLAEJA_01322	CDS	726				hypothetical protein
CJBLAEJA_01323	CDS	1944	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
CJBLAEJA_01324	CDS	780	crt_4	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
CJBLAEJA_01325	CDS	726	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
CJBLAEJA_01326	CDS	1344	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
CJBLAEJA_01327	CDS	1425	amiC_1	3.5.1.4	COG0154	Putative amidase AmiC
CJBLAEJA_01328	CDS	444				hypothetical protein
CJBLAEJA_01329	CDS	630				hypothetical protein
CJBLAEJA_01330	CDS	687				hypothetical protein
CJBLAEJA_01331	CDS	822	map	3.4.11.18	COG0024	Methionine aminopeptidase
CJBLAEJA_01332	CDS	783	cinA_2			Putative competence-damage inducible protein
CJBLAEJA_01333	CDS	249				hypothetical protein
CJBLAEJA_01334	tRNA	87				tRNA-Leu(taa)
CJBLAEJA_01335	CDS	255				hypothetical protein
CJBLAEJA_01336	CDS	4161				hypothetical protein
CJBLAEJA_01337	CDS	1455	yjmB_1		COG2211	putative symporter YjmB
CJBLAEJA_01338	CDS	756	menH_6	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
CJBLAEJA_01339	CDS	1404	yjmB_2		COG2211	putative symporter YjmB
CJBLAEJA_01340	CDS	1257	abgB	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
CJBLAEJA_01341	CDS	750	menH_7	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
CJBLAEJA_01342	CDS	558	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
CJBLAEJA_01343	CDS	237				hypothetical protein
CJBLAEJA_01344	CDS	366				hypothetical protein
CJBLAEJA_01345	CDS	864		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 2
CJBLAEJA_01346	CDS	801	crt_5	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
CJBLAEJA_01347	CDS	1539		3.1.6.1	COG3119	Arylsulfatase
CJBLAEJA_01348	CDS	477				hypothetical protein
CJBLAEJA_01349	CDS	198				hypothetical protein
CJBLAEJA_01350	CDS	810	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
CJBLAEJA_01351	CDS	831	cysE	2.3.1.30	COG1045	Serine acetyltransferase
CJBLAEJA_01352	CDS	1272	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
CJBLAEJA_01353	CDS	276				hypothetical protein
CJBLAEJA_01354	CDS	807	cpnA_3	1.1.1.163		Cyclopentanol dehydrogenase
CJBLAEJA_01355	CDS	141				hypothetical protein
CJBLAEJA_01356	CDS	210				hypothetical protein
CJBLAEJA_01357	CDS	711				hypothetical protein
CJBLAEJA_01358	CDS	315				hypothetical protein
CJBLAEJA_01359	CDS	312				hypothetical protein
CJBLAEJA_01360	CDS	1056				hypothetical protein
CJBLAEJA_01361	CDS	1986				hypothetical protein
CJBLAEJA_01362	CDS	531	yrdA		COG0663	Protein YrdA
CJBLAEJA_01363	CDS	465				hypothetical protein
CJBLAEJA_01364	CDS	825	crt_6	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
CJBLAEJA_01365	CDS	1173				hypothetical protein
CJBLAEJA_01366	CDS	429	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
CJBLAEJA_01367	CDS	792				hypothetical protein
CJBLAEJA_01368	CDS	774	dpgD_2	4.2.1.17		Enoyl-CoA-hydratase
CJBLAEJA_01369	CDS	804				hypothetical protein
CJBLAEJA_01370	CDS	705	fadB		COG1024	Fatty acid oxidation complex subunit alpha
CJBLAEJA_01371	CDS	774			COG3039	IS5 family transposase ISPme2
CJBLAEJA_01372	CDS	600				hypothetical protein
CJBLAEJA_01373	CDS	1647	betA_2	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
CJBLAEJA_01374	CDS	675				hypothetical protein
CJBLAEJA_01375	CDS	975				hypothetical protein
CJBLAEJA_01376	CDS	441				hypothetical protein
CJBLAEJA_01377	CDS	318	gdx			Guanidinium exporter
CJBLAEJA_01378	CDS	1056				hypothetical protein
CJBLAEJA_01379	CDS	792				hypothetical protein
CJBLAEJA_01380	CDS	813				hypothetical protein
CJBLAEJA_01381	CDS	324				hypothetical protein
CJBLAEJA_01382	CDS	675				hypothetical protein
CJBLAEJA_01383	CDS	1434		1.13.11.43		Lignostilbene-alpha,beta-dioxygenase isozyme I
CJBLAEJA_01384	CDS	609				hypothetical protein
CJBLAEJA_01385	CDS	1293				hypothetical protein
CJBLAEJA_01386	CDS	429	IMPDH	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
CJBLAEJA_01387	CDS	1119			COG1752	putative NTE family protein
CJBLAEJA_01388	CDS	441	hisI	3.5.4.19		Phosphoribosyl-AMP cyclohydrolase
CJBLAEJA_01389	CDS	636	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
CJBLAEJA_01390	CDS	1407	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
CJBLAEJA_01391	CDS	504				hypothetical protein
CJBLAEJA_01392	CDS	315	yidD			Putative membrane protein insertion efficiency factor
CJBLAEJA_01393	CDS	1959	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
CJBLAEJA_01394	CDS	399				hypothetical protein
CJBLAEJA_01395	CDS	288				hypothetical protein
CJBLAEJA_01396	CDS	270				hypothetical protein
CJBLAEJA_01397	CDS	330				hypothetical protein
CJBLAEJA_01398	CDS	1722				hypothetical protein
CJBLAEJA_01399	CDS	822				hypothetical protein
CJBLAEJA_01400	CDS	621	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
CJBLAEJA_01401	CDS	288				hypothetical protein
CJBLAEJA_01402	CDS	732	gph_1	3.1.3.18		Phosphoglycolate phosphatase
CJBLAEJA_01403	CDS	807			COG5285	putative protein
CJBLAEJA_01404	CDS	597				hypothetical protein
CJBLAEJA_01405	CDS	1440	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
CJBLAEJA_01406	CDS	1326	srpC		COG2059	putative chromate transport protein
CJBLAEJA_01407	CDS	921		1.1.1.215	COG1052	2-ketogluconate reductase
CJBLAEJA_01408	CDS	849	mcl2_2	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
CJBLAEJA_01409	CDS	462	paaZ		COG2030	Bifunctional protein PaaZ
CJBLAEJA_01410	CDS	1170		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
CJBLAEJA_01411	CDS	408				hypothetical protein
CJBLAEJA_01412	CDS	273				hypothetical protein
CJBLAEJA_01413	CDS	1419				hypothetical protein
CJBLAEJA_01414	CDS	1062				hypothetical protein
CJBLAEJA_01415	CDS	2697	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
CJBLAEJA_01416	CDS	870	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
CJBLAEJA_01417	CDS	1197	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
CJBLAEJA_01418	CDS	414				hypothetical protein
CJBLAEJA_01419	CDS	1137				hypothetical protein
CJBLAEJA_01420	CDS	1212	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
CJBLAEJA_01421	CDS	1236				hypothetical protein
CJBLAEJA_01422	CDS	834				hypothetical protein
CJBLAEJA_01423	CDS	777	nadK	2.7.1.23	COG0061	NAD kinase
CJBLAEJA_01424	CDS	342	cutA		COG1324	Divalent-cation tolerance protein CutA
CJBLAEJA_01425	CDS	1023	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
CJBLAEJA_01426	CDS	1491	glpK	2.7.1.30		Glycerol kinase
CJBLAEJA_01427	CDS	1410				hypothetical protein
CJBLAEJA_01428	CDS	300				hypothetical protein
CJBLAEJA_01429	CDS	777	cloR	1.13.11.83		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase
CJBLAEJA_01430	CDS	2340	coxL	1.2.5.3		Carbon monoxide dehydrogenase large chain
CJBLAEJA_01431	CDS	663	COQ5_6	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
CJBLAEJA_01432	CDS	765				hypothetical protein
CJBLAEJA_01433	CDS	1035				hypothetical protein
CJBLAEJA_01434	CDS	882	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
CJBLAEJA_01435	CDS	426				hypothetical protein
CJBLAEJA_01436	CDS	1362	puuA_2	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
CJBLAEJA_01437	CDS	1371	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
CJBLAEJA_01438	CDS	420				hypothetical protein
CJBLAEJA_01439	CDS	264				hypothetical protein
CJBLAEJA_01440	tRNA	76				tRNA-Thr(tgt)
CJBLAEJA_01441	CDS	831	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
CJBLAEJA_01442	tRNA	85				tRNA-Tyr(gta)
CJBLAEJA_01443	tRNA	74				tRNA-Gly(tcc)
CJBLAEJA_01444	tRNA	76				tRNA-Trp(cca)
CJBLAEJA_01445	CDS	201	secE			Protein translocase subunit SecE
CJBLAEJA_01446	CDS	531	nusG_2		COG0250	Transcription termination/antitermination protein NusG
CJBLAEJA_01447	CDS	429	rplK		COG0080	50S ribosomal protein L11
CJBLAEJA_01448	CDS	705	rplA		COG0081	50S ribosomal protein L1
CJBLAEJA_01449	CDS	519	rplJ		COG0244	50S ribosomal protein L10
CJBLAEJA_01450	CDS	216	rplL_1		COG0222	50S ribosomal protein L7/L12
CJBLAEJA_01451	CDS	162	rplL_2		COG0222	50S ribosomal protein L7/L12
CJBLAEJA_01452	CDS	4089	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
CJBLAEJA_01453	CDS	4194	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
CJBLAEJA_01454	CDS	369				hypothetical protein
CJBLAEJA_01455	CDS	372	rpsL		COG0048	30S ribosomal protein S12
CJBLAEJA_01456	CDS	471	rpsG		COG0049	30S ribosomal protein S7
CJBLAEJA_01457	CDS	2076	fusA		COG0480	Elongation factor G
CJBLAEJA_01458	CDS	1191	tufA		COG0050	Elongation factor Tu
CJBLAEJA_01459	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
CJBLAEJA_01460	CDS	759	rplC		COG0087	50S ribosomal protein L3
