locus_tag	ftype	length_bp	gene	EC_number	COG	product
LEDLIAGG_01489	CDS	534				hypothetical protein
LEDLIAGG_01490	CDS	648				hypothetical protein
LEDLIAGG_01491	CDS	633	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LEDLIAGG_01492	CDS	921	thiK_1	2.7.1.89		Thiamine kinase
LEDLIAGG_01493	CDS	807	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
LEDLIAGG_01494	CDS	978				hypothetical protein
LEDLIAGG_01495	CDS	1020	opuAA_1	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
LEDLIAGG_01496	CDS	1968				hypothetical protein
LEDLIAGG_01497	CDS	885	thiK_2	2.7.1.89		Thiamine kinase
LEDLIAGG_01498	CDS	2445	abo_3	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
LEDLIAGG_01499	CDS	105				hypothetical protein
LEDLIAGG_01500	CDS	2883				hypothetical protein
LEDLIAGG_01501	CDS	984				hypothetical protein
LEDLIAGG_01502	CDS	570				hypothetical protein
LEDLIAGG_01503	CDS	1410	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
LEDLIAGG_01504	CDS	1890				hypothetical protein
LEDLIAGG_01505	CDS	990	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
LEDLIAGG_01506	CDS	1047		5.1.3.2	COG1088	UDP-glucose 4-epimerase
LEDLIAGG_01507	CDS	1125				hypothetical protein
LEDLIAGG_01508	CDS	762	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
LEDLIAGG_01509	CDS	756	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
LEDLIAGG_01510	CDS	774	cmpD_1	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
LEDLIAGG_01511	CDS	1482	aam_1	3.5.1.13	COG0154	Acylamidase
LEDLIAGG_01512	CDS	939	ssuA			Putative aliphatic sulfonates-binding protein
LEDLIAGG_01513	CDS	534				hypothetical protein
LEDLIAGG_01514	CDS	696	smvA_1			Methyl viologen resistance protein SmvA
LEDLIAGG_01515	CDS	756	smvA_2			Methyl viologen resistance protein SmvA
LEDLIAGG_01516	CDS	1545	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
LEDLIAGG_01517	CDS	510				hypothetical protein
LEDLIAGG_01518	CDS	1095			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
LEDLIAGG_01519	CDS	1686	hutU	4.2.1.49	COG2987	Urocanate hydratase
LEDLIAGG_01520	CDS	795				hypothetical protein
LEDLIAGG_01521	CDS	1518	hutH	4.3.1.3		Histidine ammonia-lyase
LEDLIAGG_01522	CDS	1149	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
LEDLIAGG_01523	CDS	1365		3.5.4.32	COG0402	8-oxoguanine deaminase
LEDLIAGG_01524	CDS	693	gmuR		COG2188	HTH-type transcriptional regulator GmuR
LEDLIAGG_01525	CDS	1044	gntR_1			HTH-type transcriptional regulator GntR
LEDLIAGG_01526	CDS	555				hypothetical protein
LEDLIAGG_01527	CDS	1278	siaM_2		COG1593	Sialic acid TRAP transporter large permease protein SiaM
LEDLIAGG_01528	CDS	1008			COG1638	putative protein
LEDLIAGG_01529	CDS	915	ribN_2			Riboflavin transporter
LEDLIAGG_01530	CDS	1143				hypothetical protein
LEDLIAGG_01531	CDS	1524		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase 2
LEDLIAGG_01532	CDS	939	araA	1.1.1.376		L-arabinose 1-dehydrogenase (NAD(P)(+))
LEDLIAGG_01533	CDS	1743	araC_1	4.2.1.25		L-arabonate dehydratase
LEDLIAGG_01534	CDS	1002				hypothetical protein
LEDLIAGG_01535	CDS	1197	xylH_1		COG4214	Xylose transport system permease protein XylH
LEDLIAGG_01536	CDS	1587	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
LEDLIAGG_01537	CDS	1068	chvE		COG4213	Multiple sugar-binding periplasmic receptor ChvE
LEDLIAGG_01538	CDS	1020	gbpR_1			HTH-type transcriptional regulator GbpR
LEDLIAGG_01539	CDS	495	nagK	3.7.1.20		Fumarylpyruvate hydrolase
LEDLIAGG_01540	CDS	195				hypothetical protein
LEDLIAGG_01541	CDS	687				hypothetical protein
LEDLIAGG_01542	CDS	1986	zosA	3.6.3.-	COG2217	Zinc-transporting ATPase
LEDLIAGG_01543	CDS	1089	omcC			C-type polyheme cytochrome OmcC
LEDLIAGG_01544	CDS	1551	pyrK			Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
LEDLIAGG_01545	CDS	393				hypothetical protein
LEDLIAGG_01546	CDS	1329				hypothetical protein
LEDLIAGG_01547	CDS	339	blh_1	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
LEDLIAGG_01548	CDS	897		3.-.-.-		putative metallo-hydrolase
LEDLIAGG_01549	CDS	375				hypothetical protein
LEDLIAGG_01550	CDS	591	lemA_1		COG1704	Protein LemA
LEDLIAGG_01551	CDS	1032	htpX_1	3.4.24.-		Protease HtpX
LEDLIAGG_01552	CDS	930				hypothetical protein
LEDLIAGG_01553	CDS	543				hypothetical protein
LEDLIAGG_01554	CDS	1305	dctM_3		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
LEDLIAGG_01555	CDS	561				hypothetical protein
LEDLIAGG_01556	CDS	981			COG1638	Solute-binding protein
LEDLIAGG_01557	CDS	3648				hypothetical protein
LEDLIAGG_01558	CDS	228	tusA		COG0425	Sulfur carrier protein TusA
LEDLIAGG_01559	CDS	798	modA		COG0725	Molybdate-binding protein ModA
LEDLIAGG_01560	CDS	669	modB		COG4149	Molybdenum transport system permease protein ModB
LEDLIAGG_01561	CDS	1098	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LEDLIAGG_01562	CDS	342				hypothetical protein
LEDLIAGG_01563	CDS	180				hypothetical protein
LEDLIAGG_01564	CDS	417				hypothetical protein
LEDLIAGG_01565	CDS	1455	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
LEDLIAGG_01566	CDS	798	hisN_2	3.1.3.15	COG0483	Histidinol-phosphatase
LEDLIAGG_01567	CDS	252				hypothetical protein
LEDLIAGG_01568	CDS	786				hypothetical protein
LEDLIAGG_01569	CDS	1323	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
LEDLIAGG_01570	CDS	1032	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
LEDLIAGG_01571	CDS	219				hypothetical protein
LEDLIAGG_01572	CDS	1803	mutL			DNA mismatch repair protein MutL
LEDLIAGG_01573	CDS	909	gcvA_1			Glycine cleavage system transcriptional activator
LEDLIAGG_01574	CDS	1557	mtgB_3	2.1.1.-	COG5598	Glycine betaine methyltransferase
LEDLIAGG_01575	CDS	381				hypothetical protein
LEDLIAGG_01576	CDS	2055	stcD	1.-.-.-		putative N-methylproline demethylase
LEDLIAGG_01577	CDS	1209	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
LEDLIAGG_01578	CDS	2406	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
LEDLIAGG_01579	CDS	423				hypothetical protein
LEDLIAGG_01580	CDS	1089	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
LEDLIAGG_01581	CDS	405				hypothetical protein
LEDLIAGG_01582	CDS	210	rpmI		COG0291	50S ribosomal protein L35
LEDLIAGG_01583	CDS	762	stf0	2.8.2.37	COG4424	Trehalose 2-sulfotransferase
LEDLIAGG_01584	CDS	1035	tdh_1	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
LEDLIAGG_01585	CDS	1188	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
LEDLIAGG_01586	CDS	510	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
LEDLIAGG_01587	CDS	1425	norM		COG0534	Multidrug resistance protein NorM
LEDLIAGG_01588	CDS	1146				hypothetical protein
LEDLIAGG_01589	CDS	456				hypothetical protein
LEDLIAGG_01590	CDS	321				hypothetical protein
LEDLIAGG_01591	CDS	375				hypothetical protein
LEDLIAGG_01592	CDS	1290	fccB	1.8.2.3	COG0446	Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain
LEDLIAGG_01593	CDS	1086				hypothetical protein
LEDLIAGG_01594	CDS	333				hypothetical protein
LEDLIAGG_01595	CDS	522	arsC_1	1.20.4.4		Arsenate reductase
LEDLIAGG_01596	CDS	1095	acr3		COG0798	Arsenical-resistance protein Acr3
LEDLIAGG_01597	CDS	417	arsC_2	1.20.4.1		Arsenate reductase
LEDLIAGG_01598	CDS	762	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
LEDLIAGG_01599	CDS	741	livF_3		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
LEDLIAGG_01600	CDS	1206				hypothetical protein
LEDLIAGG_01601	CDS	888	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
LEDLIAGG_01602	CDS	987				hypothetical protein
LEDLIAGG_01603	CDS	837				hypothetical protein
LEDLIAGG_01604	CDS	1446	ywiE_2	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
LEDLIAGG_01605	CDS	1380				hypothetical protein
LEDLIAGG_01606	CDS	783				hypothetical protein
LEDLIAGG_01607	CDS	1398	lpdV	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
LEDLIAGG_01608	CDS	1311	bkdB	2.3.1.168	COG0508	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
LEDLIAGG_01609	CDS	1017	bkdA2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
LEDLIAGG_01610	CDS	1233	bkdA1	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
LEDLIAGG_01611	CDS	462				hypothetical protein
LEDLIAGG_01612	CDS	432				hypothetical protein
LEDLIAGG_01613	CDS	891	oxyR_1			Hydrogen peroxide-inducible genes activator
LEDLIAGG_01614	CDS	474	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
LEDLIAGG_01615	CDS	1557	hndC	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
LEDLIAGG_01616	CDS	2883		1.17.1.9		Putative formate dehydrogenase
LEDLIAGG_01617	CDS	825	fdhD		COG1526	Sulfur carrier protein FdhD
LEDLIAGG_01618	CDS	267				hypothetical protein
LEDLIAGG_01619	CDS	1842	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
LEDLIAGG_01620	CDS	687	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
LEDLIAGG_01621	CDS	561				hypothetical protein
LEDLIAGG_01622	CDS	813	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
LEDLIAGG_01623	CDS	555	lptA			Lipopolysaccharide export system protein LptA
LEDLIAGG_01624	CDS	723				hypothetical protein
LEDLIAGG_01625	CDS	969				hypothetical protein
LEDLIAGG_01626	CDS	294	ihfB		COG0776	Integration host factor subunit beta
LEDLIAGG_01627	CDS	306				hypothetical protein
LEDLIAGG_01628	CDS	966	lhpI	1.5.1.49	COG2423	Delta(1)-pyrroline-2-carboxylate reductase
LEDLIAGG_01629	CDS	642	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
LEDLIAGG_01630	CDS	879	oxyR_2			Hydrogen peroxide-inducible genes activator
LEDLIAGG_01631	CDS	1062	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
LEDLIAGG_01632	CDS	864	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
LEDLIAGG_01633	CDS	483	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
LEDLIAGG_01634	CDS	519				hypothetical protein
LEDLIAGG_01635	CDS	747	cysH	1.8.4.8		Phosphoadenosine phosphosulfate reductase
LEDLIAGG_01636	CDS	1671	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
LEDLIAGG_01637	CDS	309				hypothetical protein
LEDLIAGG_01638	CDS	1431	cysG_1		COG0007	Siroheme synthase
LEDLIAGG_01639	CDS	450				hypothetical protein
LEDLIAGG_01640	CDS	2202	mtgA_2	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
LEDLIAGG_01641	CDS	1116				hypothetical protein
LEDLIAGG_01642	CDS	618	rnd_2	3.1.13.5		Ribonuclease D
LEDLIAGG_01643	CDS	1395	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
LEDLIAGG_01644	CDS	975	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
LEDLIAGG_01645	CDS	2946	polA	2.7.7.7	COG0258	DNA polymerase I
LEDLIAGG_01646	tRNA	90				tRNA-Ser(cga)
LEDLIAGG_01647	CDS	690				hypothetical protein
LEDLIAGG_01648	CDS	558				hypothetical protein
LEDLIAGG_01649	CDS	1356				hypothetical protein
LEDLIAGG_01650	CDS	348				hypothetical protein
LEDLIAGG_01651	CDS	2199				hypothetical protein
LEDLIAGG_01652	CDS	1296				hypothetical protein
LEDLIAGG_01653	CDS	597				hypothetical protein
LEDLIAGG_01654	CDS	870	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LEDLIAGG_01655	CDS	1383				hypothetical protein
LEDLIAGG_01656	CDS	690				hypothetical protein
LEDLIAGG_01657	CDS	198				hypothetical protein
LEDLIAGG_01658	CDS	729				hypothetical protein
LEDLIAGG_01659	CDS	264				hypothetical protein
LEDLIAGG_01660	CDS	606				hypothetical protein
LEDLIAGG_01661	CDS	1590				IS66 family transposase IS693
LEDLIAGG_01662	CDS	354				hypothetical protein
LEDLIAGG_01663	CDS	462				hypothetical protein
LEDLIAGG_01664	CDS	1599	mpdB	1.1.1.400		2-methyl-1,2-propanediol dehydrogenase
LEDLIAGG_01665	CDS	1227		4.2.1.-	COG4948	D-galactonate dehydratase family member
LEDLIAGG_01666	CDS	1455	ald_3	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
LEDLIAGG_01667	CDS	1062	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
LEDLIAGG_01668	CDS	681				hypothetical protein
LEDLIAGG_01669	CDS	855	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
LEDLIAGG_01670	CDS	927	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
LEDLIAGG_01671	CDS	1356				hypothetical protein
LEDLIAGG_01672	CDS	1026				hypothetical protein
LEDLIAGG_01673	CDS	1539	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
LEDLIAGG_01674	CDS	990	rbsC_1		COG1172	Ribose import permease protein RbsC
LEDLIAGG_01675	CDS	957	frcC		COG1172	Fructose import permease protein FrcC
LEDLIAGG_01676	CDS	1020	cytR_2		COG1609	HTH-type transcriptional repressor CytR
LEDLIAGG_01677	CDS	1239	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
LEDLIAGG_01678	CDS	891	RBKS	2.7.1.15		Ribokinase
LEDLIAGG_01679	CDS	807				hypothetical protein
LEDLIAGG_01680	CDS	147				hypothetical protein
LEDLIAGG_01681	CDS	609				hypothetical protein
LEDLIAGG_01682	CDS	1473	clsB	2.7.8.-		Cardiolipin synthase B
LEDLIAGG_01683	CDS	933	ybhN		COG0392	Inner membrane protein YbhN
LEDLIAGG_01684	CDS	708				hypothetical protein
LEDLIAGG_01685	CDS	189				hypothetical protein
LEDLIAGG_01686	CDS	276				hypothetical protein
LEDLIAGG_01687	CDS	855				hypothetical protein
LEDLIAGG_01688	CDS	1485	dauA_2		COG0659	C4-dicarboxylic acid transporter DauA
LEDLIAGG_01689	CDS	429				hypothetical protein
LEDLIAGG_01690	CDS	504	paoA_1	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
LEDLIAGG_01691	CDS	987	paoB_1	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
LEDLIAGG_01692	CDS	2313	paoC_1	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
LEDLIAGG_01693	CDS	1170	argE_2	3.5.1.16	COG0624	Acetylornithine deacetylase
LEDLIAGG_01694	CDS	945	occR			Octopine catabolism/uptake operon regulatory protein OccR
LEDLIAGG_01695	CDS	1617	gsiB_1		COG0747	Glutathione-binding protein GsiB
LEDLIAGG_01696	CDS	978	dppB_1		COG0601	Dipeptide transport system permease protein DppB
LEDLIAGG_01697	CDS	912	gsiD_3		COG1173	Glutathione transport system permease protein GsiD
LEDLIAGG_01698	CDS	987	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
LEDLIAGG_01699	CDS	1065	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LEDLIAGG_01700	CDS	1125	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
LEDLIAGG_01701	CDS	768	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
LEDLIAGG_01702	CDS	780	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LEDLIAGG_01703	CDS	1065				hypothetical protein
LEDLIAGG_01704	CDS	324				hypothetical protein
LEDLIAGG_01705	CDS	759	cmpD_2	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
LEDLIAGG_01706	CDS	807	cmpB_1		COG0600	Bicarbonate transport system permease protein CmpB
LEDLIAGG_01707	CDS	807	ssuC_3		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
LEDLIAGG_01708	CDS	540				hypothetical protein
LEDLIAGG_01709	CDS	810	kdgR		COG1414	Transcriptional regulator KdgR
LEDLIAGG_01710	CDS	2388	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
LEDLIAGG_01711	CDS	360				hypothetical protein
LEDLIAGG_01712	CDS	165				hypothetical protein
LEDLIAGG_01713	CDS	945	glk_1	2.7.1.2	COG0837	Glucokinase
LEDLIAGG_01714	CDS	1119	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
LEDLIAGG_01715	CDS	894	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
LEDLIAGG_01716	CDS	903	melD_3		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
LEDLIAGG_01717	CDS	873				putative sugar-binding periplasmic protein
LEDLIAGG_01718	CDS	294				putative sugar-binding periplasmic protein
LEDLIAGG_01719	CDS	825				hypothetical protein
LEDLIAGG_01720	CDS	522				hypothetical protein
LEDLIAGG_01721	CDS	450	hcaC			3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
LEDLIAGG_01722	CDS	1104				hypothetical protein
LEDLIAGG_01723	CDS	1098				hypothetical protein
LEDLIAGG_01724	CDS	879	tfdA	1.14.11.-		Alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase
LEDLIAGG_01725	CDS	1998				hypothetical protein
LEDLIAGG_01726	CDS	1221				hypothetical protein
LEDLIAGG_01727	CDS	447				hypothetical protein
LEDLIAGG_01728	CDS	1275				hypothetical protein
LEDLIAGG_01729	CDS	1344				hypothetical protein
LEDLIAGG_01730	CDS	909	dmlR_4			HTH-type transcriptional regulator DmlR
LEDLIAGG_01731	CDS	1017	rihA_1	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
LEDLIAGG_01732	CDS	1032	potF		COG0687	Putrescine-binding periplasmic protein
LEDLIAGG_01733	CDS	825				hypothetical protein
LEDLIAGG_01734	CDS	789	ydcV_1			Inner membrane ABC transporter permease protein YdcV
LEDLIAGG_01735	CDS	1062	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LEDLIAGG_01736	CDS	1335	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
LEDLIAGG_01737	CDS	909	rihA_2	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
LEDLIAGG_01738	CDS	1191	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
LEDLIAGG_01739	CDS	696	pyrE_1	2.4.2.10		Orotate phosphoribosyltransferase
LEDLIAGG_01740	CDS	1497				hypothetical protein
LEDLIAGG_01741	CDS	711	rspR_1		COG1802	HTH-type transcriptional repressor RspR
LEDLIAGG_01742	CDS	981	siaP		COG1638	Sialic acid-binding periplasmic protein SiaP
LEDLIAGG_01743	CDS	513				hypothetical protein
LEDLIAGG_01744	CDS	1281	siaM_3		COG1593	Sialic acid TRAP transporter large permease protein SiaM
LEDLIAGG_01745	CDS	1209	uxuA_1	4.2.1.8	COG1312	Mannonate dehydratase
LEDLIAGG_01746	CDS	363				hypothetical protein
LEDLIAGG_01747	CDS	1185	yliI_2	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
LEDLIAGG_01748	CDS	786				hypothetical protein
LEDLIAGG_01749	CDS	213				hypothetical protein
LEDLIAGG_01750	CDS	576				hypothetical protein
LEDLIAGG_01751	CDS	288				hypothetical protein
LEDLIAGG_01752	CDS	189				hypothetical protein
LEDLIAGG_01753	CDS	1059				hypothetical protein
LEDLIAGG_01754	CDS	189				hypothetical protein
LEDLIAGG_01755	CDS	747				hypothetical protein
LEDLIAGG_01756	CDS	1764		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
LEDLIAGG_01757	CDS	1230	adhB_1	1.1.5.5		Alcohol dehydrogenase (quinone), cytochrome c subunit
LEDLIAGG_01758	CDS	507	yciF_1		COG3685	Protein YciF
LEDLIAGG_01759	CDS	882				hypothetical protein
LEDLIAGG_01760	CDS	531				hypothetical protein
LEDLIAGG_01761	CDS	3462				hypothetical protein
LEDLIAGG_01762	CDS	1245				hypothetical protein
LEDLIAGG_01763	CDS	624	nahD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
LEDLIAGG_01764	CDS	111				hypothetical protein
LEDLIAGG_01765	CDS	603	puuR_1			HTH-type transcriptional regulator PuuR
LEDLIAGG_01766	CDS	1593	ddpA_1		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
LEDLIAGG_01767	CDS	1023	ddpB		COG0601	putative D,D-dipeptide transport system permease protein DdpB
LEDLIAGG_01768	CDS	834	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
LEDLIAGG_01769	CDS	891	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
LEDLIAGG_01770	CDS	816	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
LEDLIAGG_01771	CDS	507				hypothetical protein
LEDLIAGG_01772	CDS	2076	apc3_1	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
LEDLIAGG_01773	CDS	1662				hypothetical protein
LEDLIAGG_01774	CDS	837	hyuA_1	5.1.99.5		Hydantoin racemase
LEDLIAGG_01775	CDS	1101	pepE	3.4.13.-	COG0006	putative dipeptidase PepE
LEDLIAGG_01776	CDS	1563				hypothetical protein
LEDLIAGG_01777	CDS	3129	mdtC_2			Multidrug resistance protein MdtC
LEDLIAGG_01778	CDS	1182				hypothetical protein
LEDLIAGG_01779	CDS	696				hypothetical protein
LEDLIAGG_01780	CDS	1260				hypothetical protein
LEDLIAGG_01781	CDS	1431				hypothetical protein
LEDLIAGG_01782	CDS	981				hypothetical protein
LEDLIAGG_01783	CDS	2289	mtgA_3	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
LEDLIAGG_01784	CDS	1836	ilvD_2	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
LEDLIAGG_01785	CDS	1488	alkH	1.2.1.3		Aldehyde dehydrogenase
LEDLIAGG_01786	CDS	1584	alkJ	1.1.99.-		Alcohol dehydrogenase [acceptor]
LEDLIAGG_01787	CDS	3228		1.14.13.239		Carnitine monooxygenase reductase subunit
LEDLIAGG_01788	CDS	447	slyA_2			Transcriptional regulator SlyA
LEDLIAGG_01789	CDS	750				hypothetical protein
LEDLIAGG_01790	CDS	1020	cobU_2	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
LEDLIAGG_01791	CDS	837	meh	4.2.1.153	COG3777	Mesaconyl-C(4)-CoA hydratase
LEDLIAGG_01792	CDS	1362	gdhA	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
LEDLIAGG_01793	CDS	90				hypothetical protein
LEDLIAGG_01794	CDS	1314	hmp	1.14.12.17		Flavohemoprotein
LEDLIAGG_01795	CDS	2529	speE_2	2.5.1.16		Polyamine aminopropyltransferase
LEDLIAGG_01796	CDS	777	ddpC_2		COG1173	putative D,D-dipeptide transport system permease protein DdpC
LEDLIAGG_01797	CDS	921	nikB		COG0601	Nickel transport system permease protein NikB
LEDLIAGG_01798	CDS	1497	nikA		COG0747	Nickel-binding protein NikA
LEDLIAGG_01799	CDS	849				hypothetical protein
LEDLIAGG_01800	CDS	1257		3.4.11.-	COG2309	Aminopeptidase T
LEDLIAGG_01801	CDS	630	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
LEDLIAGG_01802	CDS	552	slyA_3			Transcriptional regulator SlyA
LEDLIAGG_01803	CDS	795	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
LEDLIAGG_01804	CDS	879				hypothetical protein
LEDLIAGG_01805	CDS	981	bphC_1	1.13.11.39		Manganese-dependent 2,3-dihydroxybiphenyl 1,2-dioxygenase
LEDLIAGG_01806	CDS	1512	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
LEDLIAGG_01807	CDS	387	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
LEDLIAGG_01808	CDS	927	pfkB	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
LEDLIAGG_01809	CDS	963	hprA	1.1.1.29	COG1052	Glycerate dehydrogenase
LEDLIAGG_01810	CDS	894				hypothetical protein
LEDLIAGG_01811	CDS	1056	ligU	5.3.3.-		(4E)-oxalomesaconate Delta-isomerase
LEDLIAGG_01812	CDS	675	ligK	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
LEDLIAGG_01813	CDS	732	galB	4.2.1.83	COG2120	4-oxalmesaconate hydratase
