locus_tag	ftype	length_bp	gene	EC_number	COG	product
LHHIPBPA_01164	CDS	1347	gcvPA	1.4.4.2	COG0403	putative glycine dehydrogenase (decarboxylating) subunit 1
LHHIPBPA_01165	CDS	363	gcvH		COG0509	Glycine cleavage system H protein
LHHIPBPA_01166	CDS	1119	gcvT	2.1.2.10		Aminomethyltransferase
LHHIPBPA_01167	CDS	1017		3.5.4.2	COG1816	Adenine deaminase
LHHIPBPA_01168	CDS	1803	argS	6.1.1.19		Arginine--tRNA ligase
LHHIPBPA_01169	CDS	690				hypothetical protein
LHHIPBPA_01170	CDS	972	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
LHHIPBPA_01171	CDS	951				hypothetical protein
LHHIPBPA_01172	CDS	1191	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
LHHIPBPA_01173	CDS	1053	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
LHHIPBPA_01174	CDS	453				hypothetical protein
LHHIPBPA_01175	CDS	393				hypothetical protein
LHHIPBPA_01176	CDS	1020				hypothetical protein
LHHIPBPA_01177	CDS	822	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
LHHIPBPA_01178	CDS	309				hypothetical protein
LHHIPBPA_01179	CDS	714				hypothetical protein
LHHIPBPA_01180	CDS	879	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
LHHIPBPA_01181	CDS	1263				hypothetical protein
LHHIPBPA_01182	CDS	384				hypothetical protein
LHHIPBPA_01183	CDS	834		3.1.2.12	COG0627	S-formylglutathione hydrolase
LHHIPBPA_01184	CDS	234				hypothetical protein
LHHIPBPA_01185	CDS	615	sodA	1.15.1.1		Superoxide dismutase [Mn]
LHHIPBPA_01186	CDS	618	rpsD		COG0522	30S ribosomal protein S4
LHHIPBPA_01187	CDS	393				hypothetical protein
LHHIPBPA_01188	CDS	1065				hypothetical protein
LHHIPBPA_01189	CDS	432				hypothetical protein
LHHIPBPA_01190	CDS	360	grxD		COG0278	Glutaredoxin 4
LHHIPBPA_01191	CDS	921				hypothetical protein
LHHIPBPA_01192	CDS	327				hypothetical protein
LHHIPBPA_01193	CDS	516		2.3.1.-	COG1670	Acetyltransferase
LHHIPBPA_01194	CDS	225				hypothetical protein
LHHIPBPA_01195	CDS	825	map	3.4.11.18	COG0024	Methionine aminopeptidase
LHHIPBPA_01196	CDS	753	cinA		COG1058	Putative competence-damage inducible protein
LHHIPBPA_01197	CDS	1092				hypothetical protein
LHHIPBPA_01198	CDS	411				hypothetical protein
LHHIPBPA_01199	CDS	1320	yscN	7.1.2.2		putative ATP synthase YscN
LHHIPBPA_01200	CDS	975	cysK1	2.5.1.47	COG0031	O-acetylserine sulfhydrylase
LHHIPBPA_01201	CDS	1218				hypothetical protein
LHHIPBPA_01202	CDS	435	ros		COG4957	Transcriptional regulatory protein ros
LHHIPBPA_01203	CDS	1095				hypothetical protein
LHHIPBPA_01204	CDS	396				hypothetical protein
LHHIPBPA_01205	CDS	447				hypothetical protein
LHHIPBPA_01206	CDS	777	ribY		COG0715	Riboflavin-binding protein RibY
LHHIPBPA_01207	CDS	978	aes	3.1.1.-		Acetyl esterase
LHHIPBPA_01208	CDS	1830	uup		COG0488	ABC transporter ATP-binding protein uup
LHHIPBPA_01209	CDS	459				hypothetical protein
LHHIPBPA_01210	CDS	2421	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
LHHIPBPA_01211	CDS	804				hypothetical protein
LHHIPBPA_01212	CDS	486				hypothetical protein
LHHIPBPA_01213	CDS	921	cbpA		COG2214	Curved DNA-binding protein
LHHIPBPA_01214	CDS	1155	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
LHHIPBPA_01215	CDS	1296	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
LHHIPBPA_01216	CDS	807				hypothetical protein
LHHIPBPA_01217	CDS	1236	kynU	3.7.1.3		Kynureninase
LHHIPBPA_01218	CDS	888	rpoH		COG0568	RNA polymerase sigma factor RpoH
LHHIPBPA_01219	CDS	957	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
LHHIPBPA_01220	CDS	636				hypothetical protein
LHHIPBPA_01221	CDS	1086	fda	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
LHHIPBPA_01222	CDS	1197	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
LHHIPBPA_01223	CDS	1008	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
LHHIPBPA_01224	CDS	1332				hypothetical protein
LHHIPBPA_01225	CDS	1596	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
LHHIPBPA_01226	CDS	768	ompR_1			Transcriptional regulatory protein OmpR
LHHIPBPA_01227	CDS	711				hypothetical protein
LHHIPBPA_01228	CDS	1281				hypothetical protein
LHHIPBPA_01229	CDS	1293				hypothetical protein
LHHIPBPA_01230	CDS	1194	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
LHHIPBPA_01231	CDS	1995	tktA	2.2.1.1	COG0021	Transketolase 1
LHHIPBPA_01232	CDS	258				hypothetical protein
LHHIPBPA_01233	CDS	312				hypothetical protein
LHHIPBPA_01234	CDS	543				hypothetical protein
LHHIPBPA_01235	CDS	654				hypothetical protein
LHHIPBPA_01236	CDS	1539				hypothetical protein
LHHIPBPA_01237	CDS	546		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
LHHIPBPA_01238	CDS	822	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
LHHIPBPA_01239	CDS	843				hypothetical protein
LHHIPBPA_01240	CDS	1575	phoD	3.1.3.1	COG3540	Alkaline phosphatase D
LHHIPBPA_01241	CDS	390				hypothetical protein
LHHIPBPA_01242	CDS	2217	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
LHHIPBPA_01243	CDS	150				hypothetical protein
LHHIPBPA_01244	CDS	699				hypothetical protein
LHHIPBPA_01245	CDS	1032				hypothetical protein
LHHIPBPA_01246	CDS	663	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
LHHIPBPA_01247	CDS	483				hypothetical protein
LHHIPBPA_01248	CDS	474				hypothetical protein
LHHIPBPA_01249	CDS	240	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
LHHIPBPA_01250	CDS	762	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
LHHIPBPA_01251	CDS	324				hypothetical protein
LHHIPBPA_01252	CDS	597			COG2335	Immunogenic protein MPT70
LHHIPBPA_01253	CDS	492				hypothetical protein
LHHIPBPA_01254	CDS	336				hypothetical protein
LHHIPBPA_01255	CDS	1299	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
LHHIPBPA_01256	CDS	651				hypothetical protein
LHHIPBPA_01257	CDS	111				hypothetical protein
LHHIPBPA_01258	CDS	1635				hypothetical protein
LHHIPBPA_01259	CDS	783				hypothetical protein
LHHIPBPA_01260	CDS	1752		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
LHHIPBPA_01261	CDS	1875	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
LHHIPBPA_01262	CDS	867	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
LHHIPBPA_01263	CDS	258				hypothetical protein
LHHIPBPA_01264	CDS	132				hypothetical protein
LHHIPBPA_01265	CDS	924				hypothetical protein
LHHIPBPA_01266	CDS	744				hypothetical protein
LHHIPBPA_01267	CDS	888	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
LHHIPBPA_01268	CDS	507				hypothetical protein
LHHIPBPA_01269	CDS	2112	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
LHHIPBPA_01270	CDS	1014	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
LHHIPBPA_01271	CDS	906				hypothetical protein
LHHIPBPA_01272	CDS	516				hypothetical protein
LHHIPBPA_01273	CDS	798	xthA_2	3.1.11.2	COG0708	Exodeoxyribonuclease III
LHHIPBPA_01274	CDS	984				hypothetical protein
LHHIPBPA_01275	CDS	1089				hypothetical protein
LHHIPBPA_01276	CDS	774	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
LHHIPBPA_01277	CDS	477				hypothetical protein
LHHIPBPA_01278	CDS	567				hypothetical protein
LHHIPBPA_01279	CDS	663	nudL	3.6.1.-		putative Nudix hydrolase NudL
LHHIPBPA_01280	CDS	1221	cca	2.7.7.72		CCA-adding enzyme
LHHIPBPA_01281	CDS	999				hypothetical protein
LHHIPBPA_01282	CDS	480				hypothetical protein
LHHIPBPA_01283	CDS	561	sigK		COG1595	ECF RNA polymerase sigma factor SigK
LHHIPBPA_01284	CDS	726				hypothetical protein
LHHIPBPA_01285	CDS	708	fliC_1		COG1344	Flagellin
LHHIPBPA_01286	CDS	708	fliC_2		COG1344	Flagellin
LHHIPBPA_01287	CDS	321				hypothetical protein
LHHIPBPA_01288	CDS	825	fliC_3		COG1344	Flagellin
LHHIPBPA_01289	CDS	2712				hypothetical protein
LHHIPBPA_01290	CDS	666				hypothetical protein
LHHIPBPA_01291	CDS	411				hypothetical protein
LHHIPBPA_01292	CDS	477	ssb			Single-stranded DNA-binding protein
LHHIPBPA_01293	CDS	909				hypothetical protein
LHHIPBPA_01294	CDS	114				hypothetical protein
LHHIPBPA_01295	CDS	453				hypothetical protein
LHHIPBPA_01296	CDS	531	lspA_1	3.4.23.36	COG0597	Lipoprotein signal peptidase
LHHIPBPA_01297	CDS	1257	ybaL		COG1226	Putative cation/proton antiporter YbaL
LHHIPBPA_01298	CDS	780				hypothetical protein
LHHIPBPA_01299	CDS	567	caiE			Carnitine operon protein CaiE
LHHIPBPA_01300	CDS	546				hypothetical protein
LHHIPBPA_01301	CDS	876				hypothetical protein
LHHIPBPA_01302	CDS	2883				hypothetical protein
LHHIPBPA_01303	CDS	1212				hypothetical protein
LHHIPBPA_01304	CDS	717				hypothetical protein
LHHIPBPA_01305	CDS	300				hypothetical protein
LHHIPBPA_01306	CDS	438				hypothetical protein
LHHIPBPA_01307	CDS	528				hypothetical protein
LHHIPBPA_01308	CDS	189				hypothetical protein
LHHIPBPA_01309	CDS	426				hypothetical protein
LHHIPBPA_01310	rRNA	1459				16S ribosomal RNA
LHHIPBPA_01311	tRNA	78				tRNA-Ile(gat)
LHHIPBPA_01312	tRNA	76				tRNA-Ala(tgc)
LHHIPBPA_01313	rRNA	2786				23S ribosomal RNA
LHHIPBPA_01314	rRNA	108				5S ribosomal RNA
LHHIPBPA_01315	tRNA	77				tRNA-Met(cat)
LHHIPBPA_01316	CDS	375				hypothetical protein
LHHIPBPA_01317	CDS	1707				hypothetical protein
LHHIPBPA_01318	CDS	2916	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
LHHIPBPA_01319	CDS	237				hypothetical protein
LHHIPBPA_01320	CDS	534				hypothetical protein
LHHIPBPA_01321	CDS	930	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
LHHIPBPA_01322	CDS	462	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
LHHIPBPA_01323	CDS	870				hypothetical protein
LHHIPBPA_01324	CDS	345				hypothetical protein
LHHIPBPA_01325	CDS	231				hypothetical protein
LHHIPBPA_01326	CDS	189				hypothetical protein
LHHIPBPA_01327	CDS	411				hypothetical protein
LHHIPBPA_01328	CDS	1269				hypothetical protein
LHHIPBPA_01329	CDS	771	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
LHHIPBPA_01330	CDS	936	lpxL	2.3.1.241		Lipid A biosynthesis lauroyltransferase
LHHIPBPA_01331	CDS	516	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
LHHIPBPA_01332	CDS	831				hypothetical protein
LHHIPBPA_01333	CDS	201				hypothetical protein
LHHIPBPA_01334	CDS	1476	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
LHHIPBPA_01335	CDS	1497				hypothetical protein
LHHIPBPA_01336	CDS	849				hypothetical protein
LHHIPBPA_01337	CDS	879				hypothetical protein
LHHIPBPA_01338	CDS	345				hypothetical protein
LHHIPBPA_01339	CDS	1284	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
LHHIPBPA_01340	CDS	1611	abgT_1		COG2978	p-aminobenzoyl-glutamate transport protein
LHHIPBPA_01341	CDS	660				hypothetical protein
LHHIPBPA_01342	CDS	702				hypothetical protein
LHHIPBPA_01343	CDS	1317	hutI_3	3.5.2.7		Imidazolonepropionase
LHHIPBPA_01344	CDS	1023	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
LHHIPBPA_01345	CDS	1311	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
LHHIPBPA_01346	CDS	687				hypothetical protein
LHHIPBPA_01347	CDS	1842		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
LHHIPBPA_01348	CDS	573				hypothetical protein
LHHIPBPA_01349	CDS	228				hypothetical protein
LHHIPBPA_01350	CDS	249				hypothetical protein
LHHIPBPA_01351	CDS	798	suhB_1	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
LHHIPBPA_01352	CDS	315	pmbA_1	3.4.-.-	COG0312	Metalloprotease PmbA
LHHIPBPA_01353	CDS	966	pmbA_2	3.4.-.-	COG0312	Metalloprotease PmbA
LHHIPBPA_01354	CDS	417	yecN		COG3788	Inner membrane protein YecN
LHHIPBPA_01355	CDS	1827				hypothetical protein
LHHIPBPA_01356	CDS	348				hypothetical protein
LHHIPBPA_01357	CDS	1530	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
LHHIPBPA_01358	CDS	1590				hypothetical protein
LHHIPBPA_01359	CDS	759				hypothetical protein
LHHIPBPA_01360	CDS	423				hypothetical protein
LHHIPBPA_01361	CDS	981				hypothetical protein
LHHIPBPA_01362	CDS	324				hypothetical protein
LHHIPBPA_01363	CDS	360				hypothetical protein
LHHIPBPA_01364	CDS	276				hypothetical protein
LHHIPBPA_01365	CDS	168				hypothetical protein
LHHIPBPA_01366	CDS	507				hypothetical protein
LHHIPBPA_01367	CDS	258				hypothetical protein
LHHIPBPA_01368	CDS	666				hypothetical protein
LHHIPBPA_01369	CDS	504				hypothetical protein
LHHIPBPA_01370	CDS	462				hypothetical protein
LHHIPBPA_01371	CDS	402				hypothetical protein
LHHIPBPA_01372	CDS	1047				IS66 family transposase ISAli10
LHHIPBPA_01373	CDS	615				hypothetical protein
LHHIPBPA_01374	CDS	342				hypothetical protein
LHHIPBPA_01375	CDS	339				hypothetical protein
LHHIPBPA_01376	CDS	243				hypothetical protein
LHHIPBPA_01377	CDS	708				hypothetical protein
LHHIPBPA_01378	CDS	582				hypothetical protein
LHHIPBPA_01379	CDS	276				hypothetical protein
LHHIPBPA_01380	CDS	432				hypothetical protein
LHHIPBPA_01381	CDS	438				hypothetical protein
LHHIPBPA_01382	CDS	114				hypothetical protein
LHHIPBPA_01383	CDS	216				hypothetical protein
LHHIPBPA_01384	CDS	309				hypothetical protein
LHHIPBPA_01385	CDS	627				hypothetical protein
LHHIPBPA_01386	CDS	363				hypothetical protein
LHHIPBPA_01387	CDS	357				hypothetical protein
LHHIPBPA_01388	CDS	918				hypothetical protein
LHHIPBPA_01389	CDS	876				hypothetical protein
LHHIPBPA_01390	CDS	279				hypothetical protein
LHHIPBPA_01391	CDS	807				hypothetical protein
LHHIPBPA_01392	CDS	576	tnpR			Transposon Tn3 resolvase
LHHIPBPA_01393	CDS	357				hypothetical protein
LHHIPBPA_01394	CDS	504				hypothetical protein
LHHIPBPA_01395	CDS	2523				hypothetical protein
LHHIPBPA_01396	CDS	336				hypothetical protein
LHHIPBPA_01397	CDS	339				hypothetical protein
LHHIPBPA_01398	CDS	342				hypothetical protein
LHHIPBPA_01399	CDS	1659				IS66 family transposase IS66
LHHIPBPA_01400	CDS	402				hypothetical protein
LHHIPBPA_01401	CDS	507				hypothetical protein
LHHIPBPA_01402	CDS	306				hypothetical protein
LHHIPBPA_01403	CDS	429				hypothetical protein
LHHIPBPA_01404	CDS	624				hypothetical protein
LHHIPBPA_01405	CDS	471				hypothetical protein
LHHIPBPA_01406	CDS	438				hypothetical protein
LHHIPBPA_01407	CDS	702				hypothetical protein
LHHIPBPA_01408	CDS	1203				hypothetical protein
LHHIPBPA_01409	CDS	411				hypothetical protein
LHHIPBPA_01410	CDS	828				hypothetical protein
LHHIPBPA_01411	CDS	480				hypothetical protein
LHHIPBPA_01412	CDS	249				hypothetical protein
LHHIPBPA_01413	CDS	852		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
LHHIPBPA_01414	CDS	240				hypothetical protein
LHHIPBPA_01415	CDS	1449				hypothetical protein
LHHIPBPA_01416	CDS	330				hypothetical protein
LHHIPBPA_01417	tRNA	85				tRNA-Leu(taa)
LHHIPBPA_01418	CDS	471				hypothetical protein
LHHIPBPA_01419	CDS	183				hypothetical protein
LHHIPBPA_01420	CDS	1431	ttuE	2.7.1.40		Pyruvate kinase
LHHIPBPA_01421	CDS	1041				hypothetical protein
LHHIPBPA_01422	CDS	246				hypothetical protein
LHHIPBPA_01423	CDS	711	rnhB			Ribonuclease HII
LHHIPBPA_01424	CDS	588	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
LHHIPBPA_01425	CDS	1203				hypothetical protein
LHHIPBPA_01426	CDS	792	ygfZ			tRNA-modifying protein YgfZ
LHHIPBPA_01427	CDS	960				hypothetical protein
LHHIPBPA_01428	CDS	1332	lhyD	3.5.2.-		L-hydantoinase
LHHIPBPA_01429	CDS	927				hypothetical protein
LHHIPBPA_01430	CDS	678				hypothetical protein
LHHIPBPA_01431	CDS	285	sdpR_2		COG0640	Transcriptional repressor SdpR
LHHIPBPA_01432	CDS	1077	acr3_1		COG0798	Arsenical-resistance protein Acr3
LHHIPBPA_01433	CDS	378	erpA_1		COG0316	Iron-sulfur cluster insertion protein ErpA
LHHIPBPA_01434	CDS	1164				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
LHHIPBPA_01435	CDS	120				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
LHHIPBPA_01436	CDS	741				hypothetical protein
LHHIPBPA_01437	CDS	1053	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
LHHIPBPA_01438	CDS	822	scpA			Segregation and condensation protein A
LHHIPBPA_01439	CDS	666	scpB			Segregation and condensation protein B
LHHIPBPA_01440	CDS	552				hypothetical protein
LHHIPBPA_01441	CDS	1431	murC_1	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
LHHIPBPA_01442	CDS	462				hypothetical protein
LHHIPBPA_01443	CDS	912	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
LHHIPBPA_01444	CDS	936	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
LHHIPBPA_01445	CDS	888	ftsQ			Cell division protein FtsQ
LHHIPBPA_01446	CDS	1329	ftsA		COG0849	Cell division protein FtsA
LHHIPBPA_01447	CDS	3378	btuB_6			Vitamin B12 transporter BtuB
LHHIPBPA_01448	CDS	1596	ftsZ			Cell division protein FtsZ
LHHIPBPA_01449	CDS	900	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
LHHIPBPA_01450	CDS	888				hypothetical protein
LHHIPBPA_01451	CDS	1200				hypothetical protein
LHHIPBPA_01452	CDS	771	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
LHHIPBPA_01453	CDS	1074				hypothetical protein
LHHIPBPA_01454	CDS	870	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
LHHIPBPA_01455	CDS	288				hypothetical protein
LHHIPBPA_01456	CDS	504				hypothetical protein
LHHIPBPA_01457	CDS	723	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
LHHIPBPA_01458	CDS	495				hypothetical protein
LHHIPBPA_01459	CDS	1344	sasA_8	2.7.-.-		Adaptive-response sensory-kinase SasA
LHHIPBPA_01460	CDS	732	ompR_2			Transcriptional regulatory protein OmpR
LHHIPBPA_01461	CDS	876	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
LHHIPBPA_01462	CDS	951				hypothetical protein
LHHIPBPA_01463	CDS	1272	nupX		COG1972	Putative nucleoside permease NupX
LHHIPBPA_01464	CDS	621				hypothetical protein
LHHIPBPA_01465	CDS	708				hypothetical protein
LHHIPBPA_01466	CDS	996				hypothetical protein
LHHIPBPA_01467	CDS	1917	rnr	3.1.13.1	COG0557	Ribonuclease R
LHHIPBPA_01468	CDS	450	vapC	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
LHHIPBPA_01469	CDS	264				hypothetical protein
LHHIPBPA_01470	CDS	1404	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
LHHIPBPA_01471	CDS	774				hypothetical protein
LHHIPBPA_01472	CDS	744				hypothetical protein
LHHIPBPA_01473	CDS	1167	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
LHHIPBPA_01474	CDS	267				hypothetical protein
LHHIPBPA_01475	CDS	213	cspA_2		COG1278	Cold shock protein CspA
LHHIPBPA_01476	CDS	213	cspA_3		COG1278	Cold shock protein CspA
LHHIPBPA_01477	CDS	213				hypothetical protein
LHHIPBPA_01478	CDS	702				hypothetical protein
LHHIPBPA_01479	CDS	933				hypothetical protein
LHHIPBPA_01480	CDS	462	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
LHHIPBPA_01481	CDS	579				hypothetical protein
LHHIPBPA_01482	CDS	1590	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
LHHIPBPA_01483	CDS	711	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
LHHIPBPA_01484	CDS	1572				hypothetical protein
LHHIPBPA_01485	CDS	1587			COG1233	putative protein
LHHIPBPA_01486	CDS	375	phyR_2			Phyllosphere-induced regulator PhyR
LHHIPBPA_01487	CDS	1503		2.7.13.3		Blue-light-activated histidine kinase
LHHIPBPA_01488	CDS	1440		3.1.1.1	COG2272	Carboxylesterase
LHHIPBPA_01489	CDS	2544				hypothetical protein
LHHIPBPA_01490	CDS	480				hypothetical protein
LHHIPBPA_01491	CDS	381				hypothetical protein
LHHIPBPA_01492	CDS	585	rplI		COG0359	50S ribosomal protein L9
LHHIPBPA_01493	CDS	279	rpsR		COG0238	30S ribosomal protein S18
LHHIPBPA_01494	CDS	393				hypothetical protein
LHHIPBPA_01495	CDS	2145				hypothetical protein
LHHIPBPA_01496	CDS	1398				hypothetical protein
LHHIPBPA_01497	CDS	507				hypothetical protein
LHHIPBPA_01498	CDS	336	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
LHHIPBPA_01499	CDS	2313	clpA		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpA
LHHIPBPA_01500	CDS	1728	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
LHHIPBPA_01501	CDS	609				hypothetical protein
LHHIPBPA_01502	CDS	306				hypothetical protein
LHHIPBPA_01503	CDS	1005	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
LHHIPBPA_01504	CDS	1110	rox	1.14.13.-	COG0654	Rifampicin monooxygenase
LHHIPBPA_01505	CDS	180				hypothetical protein
LHHIPBPA_01506	CDS	672				hypothetical protein
LHHIPBPA_01507	CDS	309	bolA		COG0271	DNA-binding transcriptional regulator BolA
LHHIPBPA_01508	CDS	1818	rpfC	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
LHHIPBPA_01509	CDS	504				hypothetical protein
LHHIPBPA_01510	CDS	930	mscS		COG0668	Small-conductance mechanosensitive channel
LHHIPBPA_01511	CDS	1014	ltaE	4.1.2.48		Low specificity L-threonine aldolase
LHHIPBPA_01512	CDS	2160	egtD	2.1.1.44		Histidine N-alpha-methyltransferase
LHHIPBPA_01513	CDS	225				hypothetical protein
LHHIPBPA_01514	CDS	162				hypothetical protein
LHHIPBPA_01515	CDS	291				hypothetical protein
LHHIPBPA_01516	CDS	702	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
LHHIPBPA_01517	CDS	1344	tig	5.2.1.8	COG0544	Trigger factor
LHHIPBPA_01518	CDS	249				hypothetical protein
LHHIPBPA_01519	CDS	897				hypothetical protein
LHHIPBPA_01520	CDS	984				hypothetical protein
LHHIPBPA_01521	CDS	642	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
LHHIPBPA_01522	CDS	372				hypothetical protein
LHHIPBPA_01523	CDS	933				hypothetical protein
LHHIPBPA_01524	CDS	642				hypothetical protein
LHHIPBPA_01525	CDS	1275	clpX			ATP-dependent Clp protease ATP-binding subunit ClpX
LHHIPBPA_01526	CDS	2397	lon	3.4.21.53		Lon protease
LHHIPBPA_01527	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
LHHIPBPA_01528	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
LHHIPBPA_01529	CDS	726	dnaJ_2			Chaperone protein DnaJ
LHHIPBPA_01530	CDS	741	pdxH	1.4.3.5		Pyridoxine/pyridoxamine 5'-phosphate oxidase
LHHIPBPA_01531	CDS	627				hypothetical protein
LHHIPBPA_01532	CDS	648	udk	2.7.1.48	COG0572	Uridine kinase
LHHIPBPA_01533	CDS	1635	dmdB	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
LHHIPBPA_01534	CDS	624				hypothetical protein
LHHIPBPA_01535	CDS	900	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
LHHIPBPA_01536	CDS	399	blh_3	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
LHHIPBPA_01537	CDS	519				hypothetical protein
LHHIPBPA_01538	CDS	2988	btuB_7			Vitamin B12 transporter BtuB
LHHIPBPA_01539	CDS	534				hypothetical protein
LHHIPBPA_01540	CDS	951	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LHHIPBPA_01541	CDS	2667	metH_1	2.1.1.13	COG0646	Methionine synthase
LHHIPBPA_01542	CDS	1080	metH_2	2.1.1.13	COG0646	Methionine synthase
LHHIPBPA_01543	CDS	957	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
LHHIPBPA_01544	CDS	963	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
